Gene,PFASdil17,PFASdil31,PFASdil50,PFASdil56,PFASdil4,PFASdil63,PFASdil84,PFASdil86,PFASdil7,PFASdil9,PFASdil24,PFASdil93,PFASdil1,PFASdil57,PFASdil72,PFASdil87,PFASdil13,PFASdil34,PFASdil45,PFASdil74,PFASdil40,PFASdil61,PFASdil90,PFASdil91,PFASdil10,PFASdil38,PFASdil39,PFASdil70,PFASdil16,PFASdil80,PFASdil95,PFASdil96
Echs1,3277.35435,3270.6178,3453.147104,3026.662107,2994.206961,2650.80869,3106.056299,3257.717514,3326.226778,3186.638578,2888.45907,3092.23983,3326.755624,2751.118961,3447.364132,3144.818159,3328.75391,3459.036858,2969.103894,3404.52568,3287.981365,3010.635971,3010.583383,3291.600473,3376.62319,3485.824812,3241.710368,3478.436363,2913.778322,3324.248704,3396.811375,3054.910664
Eci1,1851.85854,1928.610667,2066.724258,1913.990452,1227.2374,978.1620653,1126.796348,1119.902282,2844.749821,2701.358771,2857.327143,2707.000866,1302.56051,992.8552972,1036.374799,1114.605696,2129.616183,2399.583283,1920.908872,2462.937108,1502.93064,1098.138021,1210.204758,1133.653189,3540.87679,4659.45401,4514.541158,4441.992143,1031.221645,1423.759757,1345.808125,1171.238108
Eci2,2880.66884,2562.776651,3812.382173,2614.778389,1150.647695,975.010093,981.5015979,1330.812261,3779.547188,4583.626971,4896.468339,4246.923908,1013.102619,1050.21148,883.7544304,1268.088911,2899.086294,2971.806809,2371.341827,3225.175476,1443.428949,1050.071374,1098.73853,1149.894639,4478.827676,6831.3985,6491.24151,5873.407784,1639.180674,1613.380131,1966.62983,1559.932445
Ehhadh,4478.292527,5514.446264,4603.821935,6820.482039,2889.684539,2242.102951,3904.6694,3457.735428,26077.65548,21578.06795,33126.3157,17875.91415,3054.383789,2949.8878,3752.604868,3664.544082,7446.635927,7480.414279,8082.456335,12324.07014,4460.575032,2777.697603,3615.685762,2951.612792,60217.34445,175924.5818,156770.3256,129558.6395,5228.25526,7559.103723,4455.124885,3829.20628
Ehmt1,367.0082897,367.4432316,467.0055901,391.3871348,398.2664691,458.0866385,397.2744563,471.3293424,378.2362843,417.7458385,480.5991177,447.2076975,500.5209368,421.2712715,382.5821396,372.5937368,394.0960057,320.2079834,275.8901849,411.8798296,404.2011413,465.8767361,357.2890692,425.5259822,446.0876463,465.5558145,387.1282587,457.1536864,400.1755636,312.820052,486.4492217,425.8110376
Ehmt2,1420.549606,1385.839193,1346.0089,1493.322484,1446.193853,1642.17756,1447.867264,1475.379664,1428.475496,1527.232476,1387.316481,1468.658997,1377.940169,1500.160843,1563.327557,1569.762817,1469.66919,1668.244062,1535.225655,1424.374297,1558.328766,1586.199364,1461.999005,1424.91652,1513.287267,1547.632195,1573.930547,1354.331179,1510.277968,1267.349731,1428.09825,1344.449378
Elovl1,923.9507886,1044.508679,804.9110772,1029.709295,1084.870653,1033.846909,1161.341953,1014.942387,1038.038041,993.7141192,903.7987457,996.6638062,1126.674639,1152.068149,1217.869291,894.4366693,1142.035931,1495.292219,1308.132373,1076.101226,1133.6098,1381.916112,1340.580435,1061.108047,1190.165431,1325.567915,1197.555851,1664.810263,1555.490111,1506.249977,1754.13381,1482.605986
Elovl2,16255.20274,17562.66735,16103.83459,16357.24936,12794.08505,11717.98229,14212.46827,12920.95922,18381.53258,22151.14192,18971.99068,25081.84511,14075.89502,10360.70214,14197.81913,14125.74835,15317.3229,12137.26619,14239.31179,20942.26455,9325.351205,9045.773293,10897.81423,12484.261,17548.2084,17015.18845,17467.69628,15718.80661,9695.599773,11817.52738,8726.91987,9000.799898
Elovl3,1972.545902,2033.061535,2653.849075,1465.993707,1494.850842,2258.91347,1550.488031,1036.726516,1481.034384,1866.831865,3549.039638,2202.988496,2429.235149,1099.656465,807.4442462,847.8624522,1682.162761,1163.22468,1068.839866,1039.605545,762.2371777,395.6254823,633.9641702,1482.302976,1246.711752,3670.878378,2731.404936,3115.49702,955.226766,1761.219745,1206.227406,1131.028349
Elovl4,0,0,0,0,0,0,1.016047203,0,0,0,0,1.032812234,0,0,0,0,0.936095025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.031019461
Elovl5,11673.03994,22558.58967,14320.00795,24641.77305,15939.66932,8216.141086,17297.18758,10730.66404,27064.07319,22823.5873,20728.02591,25067.38574,15576.45277,13501.44758,13147.00727,14351.2099,18075.05885,18583.92259,26354.08147,24850.43063,8142.498626,19430.9422,15047.94074,7673.543602,32762.75909,31904.20882,30237.06324,28459.15525,3467.867564,13801.57784,2723.907312,3583.823648
Elovl6,1707.429402,5193.632885,1182.1079,3744.042516,2535.569783,3626.869441,8577.470486,2867.583562,4319.214343,3165.413617,4908.142811,5219.833033,4134.82557,1827.486643,4645.640267,2596.512603,4532.572113,4312.924813,4064.219016,6337.735707,2195.407214,3137.2731,1686.921929,1502.875479,4999.412857,2396.930668,4047.249977,3610.12232,1848.888061,2751.102375,1560.387439,2123.900091
Elovl7,6.924684711,14.92155255,7.858267141,19.52055535,15.31794112,11.55723171,3.048141608,9.901876942,8.446964166,13.50679385,5.837236248,2.065624469,2.010124244,24.72249246,5.156093526,5.29252467,4.680475127,11.85955494,36.59767759,5.213668729,1.025891222,42.52049576,23.88562023,0,22.43901641,6.817762974,2.932789839,5.353087663,12.50548636,0,3.124941467,17.52733084
Eno1,9989.352316,13585.141,10415.57179,13984.52585,14764.69313,12954.60609,14834.28916,12049.59405,12754.91589,12468.70027,12084.05191,11721.38605,12832.63317,13157.31049,15036.19994,13320.22609,12442.57508,16140.85427,13467.00695,12722.39443,11654.12428,14065.96487,13239.60025,8903.562726,11938.45429,10437.02115,10084.88666,11349.61646,9529.180608,11804.67176,9643.569367,8851.302076
Eno1b,1.978481346,0,6.73565755,8.784249907,6.307387519,2.101314856,3.048141608,8.911689248,4.69275787,0.96477099,2.918618124,6.196873407,0,0,10.31218705,10.58504934,8.424855229,3.95318498,8.445617905,5.213668729,0,1.848717207,3.980936705,3.24828994,3.590242626,10.71362753,1.955193226,11.77679286,0,5.35650774,5.208235778,2.062038923
Eno2,1.978481346,3.730388138,0,12.68836098,1.80211072,6.303944567,2.032094406,3.960750777,0,0.96477099,0.972872708,1.032812234,2.010124244,7.911197588,4.124874821,6.351029604,0.936095025,7.90636996,11.26082387,1.042733746,1.025891222,8.319227431,6.966639233,2.165526627,5.385363939,0,0.977596613,3.211852598,0.961960489,1.071301548,5.208235778,3.093058384
Eno3,80.12849451,35.43868731,56.13047958,61.48974935,45.95382335,35.72235255,46.73817133,44.55844624,61.94440388,76.21690817,44.75214456,42.34530161,37.18729852,41.53378733,52.59215397,45.51571216,36.50770599,56.33288597,40.35128554,43.79481732,42.06154009,33.27690972,61.70451892,31.40013609,41.2877902,37.98467943,38.1262679,50.31902403,36.5544986,36.42425263,48.95741632,27.83752546
Enoph1,88.04241989,69.94477758,66.2339659,71.25002703,100.9182003,61.98878824,68.07516259,76.24445245,97.60936369,74.28736619,54.48087164,74.36248088,66.33410006,73.17857768,50.52971656,67.74431578,97.35388264,96.85303202,77.88736512,70.90589471,71.81238551,102.603805,93.55201256,66.04856212,70.90729187,78.89125727,90.916485,63.16643442,68.29919475,59.99288669,92.70659685,90.7297126
Enpp1,662.7912509,610.8510575,698.263166,579.7604939,636.1450841,523.2273991,683.7997675,712.9351398,505.8792984,525.8001893,470.8703906,524.6686151,670.3764354,763.4305672,570.263944,652.0390394,527.0214993,389.3887206,509.5522802,534.9224116,683.2435536,547.2202933,615.0547209,581.4438993,513.4046956,339.9141826,385.1730655,351.1625507,561.7849258,490.656109,446.8666298,511.3856529
Enpp2,2040.803508,1516.402778,1914.049354,1870.069203,2061.614663,2037.224753,1866.478712,2055.629653,1786.063645,1868.761407,1132.423832,1035.910671,2514.665429,2360.50358,1913.941917,2667.432434,1429.417104,1225.487344,1539.917665,1941.570235,2506.252254,1740.56725,1900.897276,2015.022526,1264.662965,898.9707464,921.873606,900.3893449,1913.339413,1669.087812,1727.050984,2177.513103
Enpp3,1695.558513,1289.781699,1972.425052,1324.46968,1263.279615,1464.616454,1212.144313,1163.470541,1217.301391,1328.489653,1307.540919,1241.440306,1619.155079,1440.826861,1187.963948,1489.316442,1531.451462,1102.938609,1512.704007,1338.87013,1555.251092,1328.303313,1510.765479,1403.261254,1219.784932,1230.119234,1158.451986,1051.346417,1420.815643,1544.816832,1340.599889,1127.935291
Enpp6,82.10697586,51.29283689,61.74352754,49.77741614,58.56859839,65.14076053,54.86654895,91.09726786,29.09509879,43.41469453,53.50799894,56.80467289,25.12655305,56.36728281,41.24874821,59.27627631,40.25208609,38.54355356,32.84406963,45.88028481,71.81238551,39.74741995,75.63779739,47.64158579,52.95607874,48.69830696,30.305495,32.11852598,75.99487866,47.13726812,35.41600329,32.99262277
Entpd1,139.4829349,191.1823921,103.2800824,137.6199152,200.9353453,148.1426973,150.374986,150.5085295,160.4923192,147.6099614,168.3069785,124.9702804,92.46571523,149.3238545,116.5277137,140.7811562,168.4971046,250.03895,193.3108098,123.042582,126.1846203,218.1486304,171.1802783,139.6764674,177.71701,162.6523452,135.8859292,112.4148409,194.3160189,114.6292656,183.3298994,182.4904447
Entpd2,102.88103,104.4508679,83.07310978,140.5479985,165.7941862,105.0657428,82.29982343,57.43088626,210.2355526,154.3633583,102.1516343,84.69060323,87.44040462,154.268353,97.965777,119.6110575,133.8615886,179.8699166,172.6659661,163.7091981,143.624771,155.2922454,214.970582,116.9384379,204.6438297,164.6002775,173.0346005,176.6518929,117.3591797,111.415361,154.163779,139.1876273
Entpd3,0,0,2.245219183,3.90411107,0,3.151972284,0,0,1.877103148,0,0,0,0,0.988899698,0,1.058504934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Entpd4,1229.626157,1313.096624,1101.280009,1223.93882,1385.823144,1346.942823,1301.556467,1279.322501,1359.961231,1229.118241,1228.73823,1351.951215,1287.484578,1303.369803,1432.362782,1365.471365,1318.957891,1385.591336,1322.208403,1232.511288,1391.108497,1624.098066,1392.332612,1278.743473,1253.892237,1327.515848,1178.981515,1301.87092,1382.337223,1265.207128,1296.850709,1436.21011
Entpd5,5776.176289,6652.214646,4350.112167,6633.084708,7310.262135,5110.397729,6415.322038,7007.558312,7954.224589,5642.945518,7008.574988,6721.542022,7449.520449,7127.989026,5348.931424,6183.785825,6447.822535,5485.04416,7711.787549,7171.922704,9329.45477,6100.766783,7680.222137,5450.63052,8197.421476,9418.252565,8832.585398,9662.323231,9463.767295,9191.767282,8898.791651,8030.610585
Entpd6,150.3645823,147.3503314,143.6940277,153.2363595,129.7519718,151.2946696,164.5996469,125.7538372,156.7381129,173.6587781,152.7410151,152.8562107,148.7491941,131.5236599,120.6525885,128.079097,171.3053896,167.0220654,190.4956038,154.3245944,124.1328378,171.9307002,121.4185695,129.9315976,147.1999477,122.7197335,114.3788037,182.0049805,166.4191647,141.4118043,93.74824401,177.3353474
Entpd8,1364.162888,1232.893279,1613.189983,1117.551794,1198.403629,1607.505865,1377.760007,1338.733763,951.691296,1144.218394,1262.788775,1125.765336,1438.243897,1198.546435,1441.64375,1421.572126,1329.254936,1351.000967,1119.513573,1242.938625,1361.357651,1033.432919,1230.109442,1606.820757,1103.999608,993.4454619,990.3053689,990.3212176,1174.553758,1175.217798,1180.186227,1200.106653
Ephx2,12207.2299,11028.89253,15053.07201,10245.36348,7223.76082,7552.125591,8189.340454,7285.801054,13915.90419,14004.61568,18739.4741,15047.04144,8707.858226,6762.096138,8087.848305,7808.590899,13167.11263,11547.25333,10843.23499,12924.68478,10855.98091,6597.147353,8657.542098,9361.571608,17059.9354,27629.47143,23230.62831,23638.1645,8968.357643,10025.23989,8887.333532,8913.163244
Esd,3220.967631,3403.979176,3514.890631,3263.836855,3065.390334,2844.129657,2965.841785,3096.31692,3254.896859,2965.706022,3150.161828,3265.752285,3117.702703,3008.232883,3113.249271,3053.786735,3182.723086,3539.088854,3199.950784,3479.60251,3039.71569,3165.928217,3269.344269,2983.012929,3276.993957,2975.466555,3162.525043,3307.137558,2935.903414,3296.394863,3522.85068,3089.965326
Etfa,3190.30117,3252.898456,4205.29553,3222.843688,2613.060544,2816.812564,3074.558836,2962.641581,3215.477692,3573.511745,3793.230688,3607.613135,3005.135745,3013.177381,2700.761789,2989.217934,3482.273495,3081.507692,3474.902567,3637.055305,3072.544209,2900.637298,2898.121921,3055.558071,3564.213367,4248.440299,4081.465859,4001.968337,2489.553747,3006.072144,2564.535297,2590.951907
Etfb,2554.219418,2522.674978,3292.613932,2402.004336,1717.411516,1508.744066,1667.33346,1764.514471,2704.905636,2967.635564,3254.259208,3200.685115,1543.77542,1403.248672,1751.009362,1625.863579,2662.254252,3185.278798,2315.97611,2581.808755,1868.147915,1599.140384,1692.893334,1699.938402,2800.389249,3760.483263,3832.178723,3698.983575,1876.784915,2090.10932,2155.167965,1813.563233
Etfdh,4041.048149,4206.012625,4718.328114,4368.700287,1912.039474,1757.749877,1872.574995,1968.493136,4933.027073,5091.096512,5769.135158,4783.98627,2472.45282,1935.27671,1626.231898,1735.948092,4443.643086,3682.391809,3899.060266,4133.396568,2165.656369,1943.001784,1979.520776,1756.242094,6199.451455,7254.099804,6521.547005,6498.648423,1778.664945,2019.403418,1562.470733,1803.253038
Etnk1,1531.344562,1574.223794,1323.556709,1773.442454,1139.83503,1234.522478,1174.550566,1061.481208,1560.811268,1537.844957,1670.422439,1591.563653,1386.985729,1473.460551,1031.218705,1152.711873,1330.191031,797.5550698,1675.985953,1434.801634,1180.800796,1492.839145,1126.605087,1107.66687,1609.326257,1788.201831,1707.861283,1497.793928,995.6291065,968.4565995,929.1492628,1112.469999
Etnk2,4473.346323,4219.068984,3531.729775,3224.795744,3640.263654,3922.104178,4312.104329,4702.40136,2781.866865,3710.509226,3149.188956,4355.369193,3636.314758,3865.608921,6092.440111,4165.216916,6136.102892,6134.354793,3168.983518,4633.908766,4082.021171,2904.334732,3167.830383,5152.870609,3323.667111,2869.304246,2886.842798,2939.915744,6688.511283,6228.547201,6988.410767,4929.304045
Etnppl,1207.862862,1671.213886,927.2755227,1003.356545,1424.568524,1364.803999,1607.386675,1735.799028,1018.328458,856.7166387,1223.873867,1297.212166,1740.767595,953.2993093,1614.888492,1684.08135,1204.754298,1622.782434,1019.10456,1263.7933,2348.265006,840.2419705,1212.195227,1382.688751,1017.833785,1126.878823,919.9184127,721.5962169,1932.578623,2130.818779,1734.342514,1567.149581
Ext1,688.5115084,870.1130331,661.2170495,799.3667416,809.1477132,979.2127228,776.2600629,872.3553586,694.5281647,819.0905701,877.5311825,779.773237,867.3686114,861.3316373,664.1048462,688.0282071,837.8050477,867.7241032,835.1777706,823.7596592,774.5478723,770.9150753,840.9728788,790.4172188,704.5851154,799.6262002,646.1913611,643.4411371,758.0248656,816.3317796,728.1113618,837.1878027
Ext2,498.5772992,555.8278325,616.3126658,564.1440496,533.4247731,655.610235,573.0506224,586.191115,518.0804688,535.4478992,530.2156258,585.6045369,567.860099,614.1067127,563.0454131,644.6295048,539.1907346,525.7736024,568.6716056,423.3499008,524.2304143,576.7997686,593.159569,519.7263904,480.1949513,654.5052455,527.902171,476.424802,643.5515674,613.855787,579.1558185,543.3472562
Extl1,312.6000527,431.7924269,244.728891,474.349495,466.7466764,453.8840088,562.8901503,420.82977,148.2911487,152.4338163,85.6127983,135.2984027,517.6069929,406.4377761,598.106849,364.1256973,379.1184853,345.9036858,310.6110585,262.7689039,449.3403551,462.1793017,401.079373,411.4500591,186.6926166,167.5221759,98.7372579,228.0415344,218.3650311,303.1783381,111.4562457,165.9941333
Extl2,174.1063584,169.7326603,178.4949251,189.3493869,181.1121273,157.5986142,156.4712692,201.0081019,154.8610097,176.5530911,154.6867606,137.3640272,162.8200638,212.6134352,154.6828058,206.4084621,165.6888195,124.5253269,147.3291123,163.7091981,153.8836832,258.820409,213.9753479,205.7250296,140.9170231,131.4854288,126.1099631,108.1323708,161.6093622,160.6952322,122.9143644,155.6839387
Extl3,570.7918683,648.1549389,523.1360697,645.1543543,694.7136825,647.2049756,605.5641329,559.4560472,489.9239216,628.0659142,550.6459527,605.2279694,573.8904717,634.8736064,609.4502548,588.5287433,570.0818705,467.4641239,598.7004692,450.4609782,641.1820135,784.7804543,623.0165943,596.6025857,513.4046956,573.6660559,503.4622556,506.4020929,586.7958985,489.5848075,571.8642885,699.0311948
Fabp1,44419.87394,47509.29072,63480.20458,46789.79515,36954.98347,30472.21738,33023.56618,30072.99046,48835.65405,61199.28295,63687.16608,67777.27007,31364.97364,26862.47141,33832.22328,33940.96071,40254.89438,44982.30359,43901.26027,46772.8649,35619.96911,27422.94669,29050.8856,31161.92816,63924.26996,81766.40531,87226.05779,78284.6246,21042.88571,34943.7139,26932.82886,23484.56129
Fabp12,0,0,2.245219183,0,1.80211072,0,0,0,0,0,0.972872708,3.098436703,0,0,0,0,0,0.988296245,0,1.042733746,1.025891222,3.697434414,0,0,0,0,0,0,0,0,0,0
Fabp2,1179.174882,1191.85901,1257.322743,1202.46621,1235.346898,905.6667028,1084.122365,1431.811406,1359.022679,1126.852516,1596.484114,1866.291708,970.89001,1079.878471,1041.530892,1238.450773,1145.780311,1709.752504,1311.885981,1481.724653,1139.765147,1166.540558,1206.223821,1385.937041,1167.726414,1485.298362,1439.999811,1176.608668,673.3723426,708.1303233,577.0725242,786.6678491
Fabp3,0,0,0,0,0,1.050657428,0,2.970563083,15.01682518,1.929541979,4.86436354,1.032812234,0,0,8.249749642,2.117009868,0,0.988296245,0,3.128201237,0,0,0,0,59.23900333,768.4592838,785.0100802,1040.640242,0,0,0,0
Fabp4,94.96710461,175.3282425,108.8931304,182.5171925,122.5435289,84.05259423,68.07516259,100.9991448,235.5764451,99.37141192,168.3069785,141.4952761,88.44546674,121.6346629,111.3716202,110.0845131,217.1740459,116.6189569,208.3252416,123.042582,121.0551642,254.198616,166.2041074,87.70382839,250.4194232,989.5495974,648.1465544,1051.346417,118.3211402,127.4848842,110.4145985,186.6145225
Fabp5,139.4829349,109.113853,149.3070757,183.4932203,152.2783558,196.472939,709.2009475,98.02858172,540.6057066,609.7352654,218.8963593,270.5968054,249.2554063,149.3238545,598.106849,367.3012121,144.1586339,168.9986579,149.2059163,417.0934983,61.5534733,198.7370997,105.4948227,175.4076568,606.7510038,486.0091034,1240.570102,840.4347631,99.08193041,209.9751034,85.41506676,114.4431602
Fabp7,43.52658961,30.77570214,30.31045897,26.35274972,38.74538048,19.96249113,22.35303846,20.79394158,12.20117046,2.894312969,27.24043582,32.01717927,22.11136669,24.72249246,40.2175295,22.22860362,46.80475127,44.47333103,38.47448157,15.64100619,13.33658588,37.89870274,40.80460122,16.2414497,20.6438951,18.50535664,22.4847221,16.05926299,25.01097272,22.49733251,28.1244732,16.49631138
Fads1,17676.74159,20477.96568,15442.61754,23452.97123,13233.80007,9005.184814,16369.53648,11671.34235,22108.52088,22865.07245,16183.7375,21723.13973,13391.44771,10408.16933,18662.99613,13384.79489,19990.30927,16784.23513,19442.75082,22148.70749,9247.383472,12339.263,12180.67108,9451.440963,21113.31932,18921.24018,20935.23147,24293.38243,9086.678783,12164.62908,10774.79818,9423.517877
Fads2,33090.10051,36257.5075,21112.91859,39150.42581,20946.83395,10217.64349,21465.01321,17251.05001,49248.61674,45612.44284,33713.93082,42582.84843,18653.95299,14392.44621,27450.01072,18987.46151,35211.21438,35070.68055,35565.4354,45701.97734,14409.6681,17941.80049,18917.41122,11296.46965,47366.96853,45656.6107,49831.03215,51309.34525,11052.92602,16355.56073,9605.028422,12234.07693
