Gene,GRC362.01_S14,GRC362.02_S9,GRC362.03_S13,GRC362.04_S12,GRC362.09_S20,GRC362.10_S6,GRC362.11_S3,GRC362.12_S17,GRC362.13_S16,GRC362.14_S19,GRC362.15_S11,GRC362.16_S18,GRC362.17_S5,GRC362.18_S15,GRC362.19_S8,GRC362.20_S2,GRC362.21_S10,GRC362.22_S7,GRC362.23_S1,GRC362.24_S4
Cp,26194.92074,25286.88568,39461.71071,26349.23399,19895.68712,25001.76135,29841.3427,23476.83835,25608.18181,24020.62139,31265.9565,27996.20963,26722.41078,23599.73284,36609.94018,30041.54829,26247.16628,20759.92592,32582.61075,19268.40987
Cpox,2729.800467,2333.875764,3889.967894,2109.056923,1990.690861,2608.557242,3402.576273,2770.813481,2693.719938,2504.466207,2987.948471,2619.489123,2308.955268,2246.857074,3232.914256,2879.625148,2338.209736,1837.003754,3690.994806,2692.213584
Cps1,88065.08194,89177.11742,138913.3055,117051.1062,120837.404,115804.7497,144352.2806,133990.0533,137340.1742,149382.1512,156888.9722,140274.5537,102192.5084,94875.31868,105907.0497,102482.5824,83019.50826,53458.59273,87558.02042,43417.68762
Cpt1a,6963.161919,6739.359662,6701.601874,7659.697162,5814.971837,6936.390848,6302.399779,6924.030652,6151.287421,6510.221251,6091.804922,6330.511977,5319.474042,4728.814384,4893.03319,4516.923187,4060.29903,3253.993542,5409.432004,5065.600063
Cpt1b,13.29016781,17.3484425,33.92842684,32.0965953,46.00807513,26.86369319,32.09060218,17.01727932,30.86252704,31.29496128,27.42860604,34.53006533,29.58975333,28.87195873,65.00757957,85.13157879,77.28719333,66.88120463,155.1800864,144.409924
Cpt1c,0.886011187,5.102483087,0,5.176870209,4.488592696,2.779002744,2.917327471,7.007115016,3.85781588,2.60791344,0.884793743,2.877505444,2.863524516,3.09342415,8.732361435,0.989902079,3.265656056,1.78349879,4.165908359,6.564087456
Cpt2,1708.229569,1705.249848,1006.051613,1608.971261,1627.114852,1822.099466,1207.773573,1690.716752,1646.322927,1589.08859,1136.075166,1625.790576,1797.338888,1863.27248,1788.193569,2262.916153,2256.568335,2287.337198,1951.728066,2608.755901
Crat,316.3059938,295.9440191,225.6977959,238.1360296,208.7195603,274.1949374,226.5791002,290.2947649,275.8338354,232.9736007,215.0048796,234.9962779,426.6651528,451.6399259,529.7632604,677.093022,589.9951941,749.0694918,777.9833861,1014.620375
Crls1,1062.327413,983.7587393,1479.57444,1106.814851,750.7171283,840.1851628,1174.710528,889.903607,828.4659603,748.4711573,1052.019761,865.1699702,993.6430069,790.885441,1245.816898,843.3965713,913.2951437,980.9243345,1187.283882,713.6100792
Crot,22881.23891,22515.21687,22951.84318,19304.54901,15386.89576,20722.09712,20076.07521,20975.29829,15210.40356,17061.83903,16415.57832,17245.84929,16205.63974,17595.39656,20764.58523,19987.11288,21670.89359,18275.5121,18239.38827,15131.15931
Cs,2595.126767,2419.59748,1997.351736,2225.018816,2438.427982,2739.170371,2356.228154,2613.653901,2545.194027,2638.339097,2232.334614,2343.2486,2538.037229,3137.763229,2817.641956,3208.272638,3143.73823,3293.230516,2842.190978,3535.229959
Csad,868.2909633,1020.496617,660.8667488,516.6516469,553.2190497,364.9756937,326.7406767,307.3120443,411.8218452,241.6666455,445.0512528,414.3607839,555.523756,783.6674513,607.3842509,748.3659717,1225.709573,1384.88681,590.5175099,1789.182695
Csgalnact1,15.94820137,15.30744926,17.70178791,21.74285488,8.977185391,14.82134797,17.50396482,16.01626289,15.43126352,15.64748064,19.46546235,14.38752722,18.13565526,12.3736966,23.28629716,13.85862911,20.68248836,26.75248185,21.87101889,16.87908203
Csgalnact2,196.6944835,156.1359825,442.5446979,172.907465,116.7034101,188.9721866,334.5202166,175.1778754,167.8149908,186.0311587,288.4427603,162.0994733,165.1299137,123.736966,298.8408135,178.1823742,166.5484589,142.6799032,279.1158601,127.530842
Ctbp1,641.4720994,648.0153521,544.3299784,516.6516469,557.7076424,584.5169104,483.3039176,689.7003209,542.9875852,519.8440791,506.9868148,531.3793387,485.8446595,557.8474884,523.9416861,555.3350663,487.6713044,596.5803453,578.0197848,730.4891612
Ctdspl2,174.5442038,195.9353506,408.616271,231.9237854,171.6886706,224.172888,318.9611368,262.2663049,228.5755909,261.6606485,288.4427603,248.4246367,220.4913877,182.5120248,302.7218631,232.6269886,260.1639325,305.8700425,318.6919895,181.9189952
Cth,12586.67492,12078.59796,11391.10052,14921.81069,17707.49818,15284.51509,12684.53984,15919.1643,16169.07081,19411.56904,13681.56565,18381.50478,20375.88594,19052.39934,15572.71122,22249.03913,25872.70438,25067.96724,14726.48605,17381.70358
Ctps,54.04668241,57.14781058,67.85685367,61.08706847,38.15303791,58.35905762,58.34654941,83.08436376,40.50706674,44.33452848,58.39638705,70.97846762,82.08770278,103.1141383,84.4128272,98.00030582,129.5376902,232.7465921,206.2124638,150.0362847
Ctps2,236.5649869,217.3657795,265.5268187,242.2775258,234.5289683,186.1931838,206.1578079,170.1727932,220.8599591,228.6270783,226.5071983,200.4662126,274.8983535,204.1659939,266.8221549,223.7178699,288.466285,324.5967798,332.2311916,245.6844162
Ctsa,1476.094638,1472.576619,836.4094789,1343.915506,1742.696114,1441.37609,821.7139042,1314.334574,1327.088663,1370.893165,915.7615242,1302.550798,1393.581931,1431.22424,748.0722962,1252.22613,1003.644961,1046.02204,722.7851003,1420.656071
Cyb5d1,272.8914456,224.5092558,851.1609689,273.3387471,225.551783,243.6259072,720.5798852,176.1788918,243.0424005,259.0527351,864.4434871,224.4454246,215.7188468,225.8199629,797.5556777,218.7683595,201.3821235,198.8601151,767.5686152,257.8748644
Cyb5r1,37.21246986,69.39376999,39.82902281,89.0421676,54.98526052,67.62240009,54.45677945,50.05082154,46.29379056,55.63548672,33.62216224,46.0400871,64.90655568,78.36674513,58.2157429,65.33353721,48.98484084,62.42245765,57.28123994,88.14631727
Cyb5r2,1.772022374,1.020496617,1.475148993,3.106122126,1.122148174,1.852668496,0,1.001016431,1.92890794,1.73860896,0.884793743,3.836673925,2.863524516,0,0,0.989902079,1.088552019,0.891749395,0,2.813180338
Cyb5r3,6160.435784,4999.412929,4723.427075,5589.984452,6800.217934,6645.521894,5579.875009,6754.858875,7451.371373,8104.525668,8586.038484,7824.896471,6603.287533,8216.134542,6427.988278,8011.277525,8893.469993,8450.217267,8602.600762,10720.09254
Cybrd1,0.886011187,4.08198647,5.900595971,2.070748084,5.61074087,2.779002744,2.917327471,1.001016431,2.89336191,0,1.769587486,5.755010888,1.909016344,2.062282767,4.851311908,2.969706237,3.265656056,5.35049637,3.124431269,1.875453559
Cyc1,4449.548181,3422.745655,2599.212525,3903.360138,4325.88121,4262.063874,2826.890319,3888.948834,4473.137513,4150.059588,3663.93089,4278.850595,4701.907254,4585.485732,3257.170815,4424.862293,5118.371592,4406.133761,3468.118709,5308.471299
Cyp17a1,1171.306789,1347.055535,932.2941635,2434.164372,2121.982197,1631.274611,1570.494622,1516.539893,1579.775603,1712.529826,1355.504015,1611.403049,1593.074139,1457.002775,613.2058252,965.154527,780.4917974,716.0747642,155.1800864,298.1971159
Cyp1a1,22.15027968,13.26645603,17.70178791,26.91972509,12.34362991,12.04234522,14.58663735,17.01727932,19.2890794,20.86330752,30.96778101,23.97921203,33.40778601,16.49826213,30.07813383,34.64657277,243.8356522,2596.774238,298.9039248,36.5713444
Cyp1a2,6655.716037,4882.055818,3353.013661,6911.121729,7775.364697,6010.982934,4260.27055,5558.644241,8036.794933,7857.643195,5630.827382,8711.168148,8099.001838,6725.104102,5224.862925,7547.01345,9301.677,16135.31355,6430.079552,7290.825711
Cyp1b1,7.974100683,15.30744926,13.27634094,11.38911446,3.366444522,10.18967673,11.66930988,1.001016431,6.751177791,3.47721792,3.539174973,15.3466957,2.863524516,3.09342415,7.762099053,2.969706237,4.354208075,4.458746975,9.373293808,3.750907118
Cyp21a1,0,0,1.475148993,0,3.366444522,4.631671239,2.917327471,0,0,0,0,0,0,3.09342415,3.881049526,1.979804158,2.177104037,0,0,0.937726779
Cyp27a1,5386.062006,6134.205168,7585.216121,5760.821169,5752.131539,6026.730617,6906.286565,4999.076056,5822.408617,4920.263357,7930.40632,5563.177192,5753.77526,5849.665068,7486.544537,5416.744176,5307.779643,4581.808392,5842.686474,5130.303211
Cyp2a4,10675.54879,11508.14036,8448.178282,12923.53879,9671.795111,7883.104449,8437.883487,9211.353197,8655.974381,7591.636024,5952.00751,6358.327863,5393.925679,5450.613352,4322.51891,5141.551398,3984.100389,4489.066455,3506.653361,4718.641154
Cyp2a5,11825.59131,10688.68157,8929.076854,16417.92618,15804.33488,10648.21218,11976.60171,11732.91359,17845.29181,17949.3989,20011.38009,19107.59532,17606.85774,11825.12938,10141.18241,13062.74783,16284.7382,20633.2975,20825.37589,22821.45663
Cyp2b10,1292.690322,1698.106372,1281.904475,2125.622908,3195.877999,2840.140804,4772.747742,4033.0952,8039.688295,7691.60604,13848.79167,12885.46938,22569.34572,18794.61399,38689.21247,33562.62999,37254.60429,38477.2029,49316.02316,33311.80611
Cyp2c29,44217.2743,58357.09907,50870.51302,50160.76621,67324.40184,64658.1305,76398.9718,65269.27434,134331.0779,137566.5647,201093.2676,172007.6838,165416.2662,122751.1948,175776.6141,146377.8103,150545.6556,130698.3583,166101.0151,115502.6206
Cyp2c38,3592.775363,3163.539514,4186.472842,4234.679831,3587.507712,4328.75994,4616.184501,4166.230385,4155.832157,4394.334147,4134.641162,4393.950813,4062.386779,3177.977743,3733.569644,3375.566089,2934.736242,2295.362943,3126.514224,2455.906436
Cyp2c39,8892.008273,8236.4282,8867.120596,10108.35677,7731.600918,8890.029777,9276.128914,8106.231057,8006.89686,8693.044801,7720.710203,8525.089462,7849.875205,6033.208234,6531.806353,6806.566695,5511.338871,4402.566763,3873.253297,3740.592123
Cyp2c55,40.7565146,64.2912869,38.35387381,59.01632039,130.1691882,83.37008231,88.49226661,129.1311196,533.3430455,476.3788551,469.8254776,703.0704968,3754.08064,4079.195312,7931.89497,8922.97734,10431.594,10159.70086,12473.7711,12322.66761
Cyp2c65,0,1.020496617,0,0,0,0,0,0,0,4.3465224,0.884793743,2.877505444,10.49958989,16.49826213,34.92944574,25.73745405,43.54208075,41.91222157,76.02782756,54.38815321
Cyp2c66,0.886011187,0,1.475148993,2.070748084,0,0.926334248,2.917327471,0,0,0,6.193556202,3.836673925,32.45327784,89.70930035,103.8180748,64.34363514,158.9285947,101.659431,148.9312238,208.175345
Cyp2d22,3096.609099,3057.407866,2256.977959,2994.301729,3452.849931,3390.383347,2554.606422,3200.249529,3613.809026,3710.191521,2888.851571,3439.578174,3476.318762,3157.354916,2715.764406,3489.404829,2660.421134,2446.96034,2941.131302,3812.797085
Cyp2e1,186013.6187,161409.909,166896.8819,170857.4244,151423.7967,166859.6617,141285.197,154414.7926,169177.7643,155326.4552,161226.2311,172044.1322,145643.6294,118479.1761,115926.9494,108002.2764,105151.9479,65969.83675,76602.72291,90088.34943
Cyp2f2,11169.05702,10291.70839,6784.210218,9897.140466,12369.43932,13372.5612,8479.698515,11689.86988,11436.49518,10537.70891,8524.987715,9322.15847,10066.24318,11033.2128,7931.89497,10576.11381,8618.066332,7264.190572,7305.961785,10531.60946
Cyp2j6,1367.115262,1246.02637,1453.021758,1311.818911,1259.050251,1373.75369,1280.70676,1277.296966,1478.507936,1370.893165,1658.988268,1567.281299,1448.943405,1339.452657,1174.987744,1160.165237,1197.407221,1032.645799,1045.642998,910.5327029
Cyp2s1,0.886011187,2.040993235,4.425446979,2.070748084,2.244296348,2.779002744,7.779539922,3.003049293,2.89336191,2.60791344,1.769587486,3.836673925,1.909016344,2.062282767,2.910787145,3.959608316,3.265656056,3.56699758,1.04147709,5.626360677
Cyp2u1,49.61662647,46.9428444,38.35387381,66.26393868,58.35170504,52.80105213,39.8701421,59.05996942,41.47152071,53.02757328,30.08298727,52.75426647,41.99835956,35.05880703,15.52419811,19.79804158,17.4168323,8.91749395,19.78806471,23.44316949
Cyp39a1,394.2749782,336.7638838,339.2842684,383.0883955,424.1720097,436.3034307,267.4216848,392.3984409,411.8218452,375.5395354,317.6409538,404.7690991,374.1672034,328.9341013,284.2868778,351.415238,365.7534783,468.1684324,207.2539409,261.6257715
Cyp3a11,87812.56875,89400.60618,165712.3373,76457.19612,80297.55688,112399.545,162129.5017,148354.6391,188079.1332,178137.8741,271514.8864,224060.7981,500583.2201,485905.7852,999370.2531,781865.248,1273605.862,1159274.214,1333090.675,777014.4754
Cyp3a13,720.3270951,748.0240206,1119.638086,918.3767751,823.6567596,796.6474532,1084.273377,785.7978982,956.7383383,908.4231817,1245.78959,1267.061564,1668.480284,1277.584174,2272.354498,1573.944306,1902.788929,1888.725219,2555.784778,1430.971066
Cyp3a16,1944.794556,1178.673593,5506.73119,3217.942522,1020.03269,1038.420692,2003.23153,625.6352693,417.608569,394.664234,533.5306271,378.8715501,255.8081901,386.6780187,478.3393541,283.1119946,284.1120769,222.9373488,266.618135,165.0399132
Cyp3a25,38466.17569,40299.41142,50990.00009,44755.07833,41594.66636,43688.70213,50379.32809,52551.36059,59081.48575,57418.43021,62976.96426,61597.79987,80189.18602,74019.45306,128533.5685,122892.3835,143618.1106,151231.7799,162190.2687,108676.9074
Cyp3a41a,20175.36074,21112.03402,49595.98429,29690.38602,14323.09929,16910.23169,31009.24613,12673.86903,9867.328568,10016.12622,14487.61275,10677.46353,7301.987515,8307.906125,18742.55843,11874.86534,7392.356759,6304.668223,2102.742244,2075.189363
Cyp3a41b,2817.515575,2498.17572,9438.003256,4455.214502,1813.391449,1761.887739,4941.952735,1490.513466,1464.041127,1329.16655,2054.491072,1490.54782,821.8315359,1179.625743,2751.664114,1137.397489,951.3944644,796.3322098,387.4294774,245.6844162
Cyp3a44,17603.27026,19023.07745,44369.53141,20487.98154,10464.03172,13666.20916,27435.51998,10191.34828,7875.73112,7482.10366,14575.20733,8809.003333,7175.992436,8346.058357,25453.86332,11323.48988,9517.2103,7228.520596,6142.631876,5165.936828
Cyp3a57,17.72022374,15.30744926,11.80119194,14.49523659,11.22148174,14.82134797,15.55907984,11.01118074,22.18244131,26.0791344,18.58066861,20.14253811,16.22663892,23.71625182,32.01865859,37.616279,43.54208075,46.37096854,39.57612941,29.06953016
Cyp3a59,967.5242162,1138.874225,1284.854773,1414.320941,1557.541665,1245.919563,1750.396482,1424.446381,2436.210728,2109.801973,1999.63386,2459.307986,4654.181846,3447.105644,7559.314215,7682.630035,7625.306891,7566.493617,10694.92824,8869.957607
Cyp46a1,12.40415662,10.20496617,17.70178791,24.848977,29.17585252,19.45301921,20.42129229,33.03354222,27.00471116,30.4256568,23.00463732,20.14253811,26.72622881,12.3736966,15.52419811,15.83843326,14.15117624,9.809243345,28.11988142,22.50544271
Cyp4a10,5145.952974,4950.429091,6369.693351,5769.104161,4775.862628,8645.477535,8227.83591,6860.966617,5785.759366,6280.724869,7423.419505,6311.328607,10771.62472,11930.3058,20316.32401,18131.04648,22030.11575,21764.03574,24868.38995,22248.50557
Cyp4a31,24.80831324,27.55340867,25.07753288,25.88435105,20.19866713,22.23202195,50.56700949,20.02032862,27.96916513,24.34052544,31.85257475,33.57089685,57.27049031,61.868483,94.11545102,94.04069751,127.3605862,158.7313923,212.4613263,188.4830827
Cyp4a32,217.958752,245.9396848,236.0238389,228.8176633,153.7342998,287.1636168,272.2838973,208.2114176,276.7982894,197.332117,284.0187916,233.077941,293.0340088,292.8441529,525.8822108,353.3950422,414.7383191,376.3182447,584.2686474,642.342844
Cyp4b1,85.05707396,110.2136347,95.88468453,145.9877399,120.0698546,116.7181152,86.54738163,110.1118074,98.37430495,135.6114989,113.2535991,117.0185547,83.04221095,97.95843141,92.17492625,88.10128503,151.3087306,131.0871611,71.8619192,104.0876725
Cyp4f13,487.3061529,477.592417,314.2067355,447.2815861,424.1720097,420.5557485,352.9966239,426.4329995,386.746042,370.3237085,311.4473976,322.2806097,363.6676135,401.1139981,315.335274,313.798959,271.0494527,221.15385,239.5397307,333.8307335
Cyp4f14,11591.68436,11169.33548,12572.69487,11515.43009,11876.81627,12935.33144,11329.92745,13018.21868,10909.90331,11566.96541,11051.07385,10557.56747,9130.825172,10180.45888,6169.898485,6533.353721,5404.660773,2652.062701,2364.152994,3924.386572
Cyp4f15,3509.490312,3554.389719,6236.929942,4128.036305,4081.252909,4097.176378,6508.557587,4289.355406,5253.380775,4540.377299,7824.231071,5163.203935,5829.181405,5389.776011,8309.327036,6743.212962,6241.757275,5040.167581,8446.379198,6685.991938
Cyp4f18,0.886011187,1.020496617,4.425446979,1.035374042,2.244296348,1.852668496,1.94488498,1.001016431,2.89336191,0,1.769587486,2.877505444,3.818032687,4.124565533,0.970262382,0.989902079,3.265656056,3.56699758,2.08295418,2.813180338
Cyp4f39,3.544044748,4.08198647,0,2.070748084,3.366444522,1.852668496,2.917327471,1.001016431,0,1.73860896,3.539174973,2.877505444,1.909016344,4.124565533,3.881049526,8.909118711,2.177104037,4.458746975,3.124431269,10.31499457
Cyp4v3,7444.265994,7376.149551,7993.832392,8586.356929,7977.351368,8178.605074,8712.11227,8420.550216,7742.636472,8038.458527,8157.798312,7700.204568,7127.312519,6071.360465,6594.873408,5417.734078,5030.198878,3506.358621,5255.293395,4567.667143
Cyp51,2032.509663,1716.475311,1748.051557,1491.973994,1569.885295,1657.211969,1303.072937,1056.072335,1728.301514,1687.319996,2641.994117,2384.492845,2473.130673,2433.493665,3119.393557,3565.627289,3143.73823,3550.054342,4818.914494,3084.183378
Cyp7a1,1252.819818,730.6755781,2105.037613,1724.933154,1774.116263,917.9972396,2065.467849,726.7379288,791.8167094,1000.569457,962.6555926,729.9272143,664.3376876,643.4322232,463.7854184,230.6471844,345.0709899,608.1730874,443.6692403,353.5229959
Cyp7b1,983.4724176,826.6022602,883.6142467,812.7686229,678.8996452,937.4502588,896.591976,682.6932058,690.5490426,678.9267989,814.8950375,775.0081329,685.3368674,627.9651024,784.9422667,668.1839033,691.2305319,542.1836322,543.6510409,521.3760894
Cyp8b1,4433.59998,4054.433061,8039.562011,3904.395512,3322.680743,4241.684521,7396.39758,3232.282055,3081.430434,3657.163948,8098.517131,3597.840974,2785.254845,3308.932699,4834.817448,2919.221231,3541.059717,2444.285092,5869.764878,4169.133262
Dagla,16.83421255,14.28695264,13.27634094,11.38911446,14.58792626,16.67401646,16.53152233,11.01118074,13.50235558,16.51678512,23.88943107,15.3466957,8.590573547,11.34255522,19.40524763,12.86872703,8.70841615,3.56699758,8.331816718,15.00362847
Daglb,581.2233387,520.4532749,548.7554253,527.0053873,579.0284577,569.6955624,487.1936876,585.5946121,542.0231312,585.9112196,599.8901579,602.3578063,528.7975272,505.2592778,499.6851265,470.2034875,410.3841111,269.3083173,413.4664046,537.3174447
Dbi,7359.20892,5592.321464,4658.520519,3912.678504,5765.597318,6280.546201,4924.44877,6273.369972,6944.068585,6338.968269,6107.731209,6422.592151,9599.488684,11405.45484,7153.74454,9398.130338,14005.31027,18849.79871,9672.197733,11501.21895
Dbt,1337.876892,1066.418965,1172.743449,1341.844758,1204.064991,1221.834873,1191.24205,1235.254276,1370.489091,1548.231279,1335.153758,1471.36445,1185.499149,1183.750308,1029.448387,1274.003976,1139.713964,1078.125019,938.3708579,824.2618392
